"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04"
"Lithonia","GA","Atlanta","Dekalb",172,,,,,,,,,,,,,,,,,1100,1100,1100,1050,1100,1200,1100,1050,1050,1050,1050,1050,1100,1097,1095,1062.5,1000,1100,1100,1100,1100,1100,1100,1100,1095,1095,1100,1100,1100,1100,1100,1050,1050,1050,1050,1100,1095,1102.5,1100,1100,1085,1097.5,1150,1100,1100,1150,1100,1177.5,1150,1150,1100,1150,1200,1150,1172.5,1150,1150,1150,1170,1150,1150,1210,1200,1242.5,1249,1200,1150,1250,1250,1200,1210,1195,1205,1262,1249,1210,1250,1350,1325,1244,1270,1295,1387
"McDonough","GA","Atlanta","Henry",173,,,,,,,,,,,,,,,,,,,,1300,1200,1250,1297.5,1200,1250,1295,1200,1200,1200,1335,1397.5,1200,1200,1200,1200,1245,1250,1275,1300,1295,1300,1300,1300,1277.5,1262.5,1297.5,1292.5,1250,1250,1250,1250,1250,1300,1300,1325,1250,1285,1250,1250,1250,1250,1325,1350,1375,1350,1375,1375,1364.5,1350,1350,1350,1337.5,1312.5,1350,1350,1325,1375,1350,1375,1350,1350,1422,1322.5,1400,1437,1450,1420,1400,1425,1462.5,1481,1465,1450,1445,1450,1450,1454,1510,1497.5
"Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,8500,9425,9900,9900,9750,9500,9800,9950,9200,9175,9087.5,10000,8950,9940,9500
"Concord","NC","Charlotte","Cabarrus",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,1399,1462.5,1462.5,1475,1469.5,1462.5,1495,1527.5,1500,1512.5,1525,1470,1485,1450,1495,1647.5,1600
"Allen","TX","Dallas-Fort Worth","Collin",176,,,,,,,,,,,,,,,,,,,,,,,,,,1772.5,1712.5,1785,1850,1870,1795,1750,1800,1797.5,1850,1775,1800,1800,1895,1825,1892.5,1949.5,1992.5,1825,1900,1947.5,1972.5,1950,1945,1900,1895,1995,1995,1900,1885,1895,1899.5,1950,1950,1995,1922.5,1995,1995,2195,2125,1997,2000,1995,1995,1995,1950,2000,2025,1950,2100,1997,2195,2162.5,2199,1995,2000,2125,2000,2095,2095,2095,2200,2197.5,2200,2200,2100,2100,2090,2000,2100,2097.5,2095,2100,2150
"Herndon","VA","Washington","Fairfax",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2772.5,2800,2825,2700,2797.5,2747.5,2600,2747.5,2795,2795,2575,2624.5
"Edmond","OK","Oklahoma City","Oklahoma",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.5,1822.5,1797.5,1795,1850,1995,2100,1822.5,1845,1820,1922.5,1995,1795,1795,1750,1750,1795,1795,1795,1772.5,1800,1800,1795,1795,1697.5,1695,1785,1895,1795,1695,1795,1795,1797.5,1797.5,1745,1695,1695,1695,1695,1695,1695,1797.5,1672.5,1800,1725,1795,1895,1700,1845,1722.5,1695,1750,1700,1750,1795,1700,1597.5,1600,1695,1695,1725,1700,1750,1847.5
"Williamsburg","VA","Virginia Beach","James City",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.5,2050,2100,1997.5,1975,1995,2047.5,2000,2100,2100,2000,2000,1997.5,2025,2100,2100
"Kennesaw","GA","Atlanta","Cobb",180,,,,,,,,,,,,,1475,1500,1525,1525,1500,1500,1500,1380,1350,1500,1475,1400,1350,1450,1450,1437.5,1525,1450,1450,1450,1400,1395,1400,1450,1400,1400,1462.5,1482.5,1505,1495,1450,1495,1500,1500,1472.5,1472.5,1475,1450,1495,1450,1550,1590,1595,1500,1497.5,1450,1495,1562.5,1550,1595,1595,1525,1600,1600,1664,1659,1600,1585,1562.5,1595,1477.5,1522.5,1624.5,1650,1650,1737,1672.5,1500,1600,1675,1582,1653,1669,1645,1650,1700,1732.5,1695,1725,1660,1695,1695,1688.5,1650,1650,1695,1738
"Boulder","CO","Boulder","Boulder",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3200,3197,3000,2900,2897,2800,2750,2850,2700,2975,3225,3200,3200,3290,3300,3172.5,2900,2850,2922.5,2662.5,2700,3050,3500,3600,3600,3600,3580,3550,3300,2925,2962.5,2865,3250,3250,3600,3400,3500,3275,3200,3000,3000,3050,3072.5,2900,3300,3600,3500,3495,3325,3300,3200
"Apopka","FL","Orlando","Orange",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1619.5,1600,1695,1755,1695,1719,1750,1785,1760,1770,1779.5,1775,1775,1799.5,1795,1792.5,1795,1750
"Chino","CA","Riverside","San Bernardino",183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499,2550,2550,2590,2600,2597.5,2572.5,2550,2600,2550,2600,2600,2600,2635,2625,2650
"Suffolk","VA","Virginia Beach","Suffolk City",184,,,,,,,,,,,,,1795,1795,1795,1800,1795,1795,1797.5,1795,1775,1795,1795,1795,1795,1795,1737.5,1750,1795,1750,1720,1750,1750,1795,1795,1800,1795,1800,1795,1795,1795,1790,1750,1750,1800,1750,1750,1750,1767.5,1785,1767.5,1795,1800,1800,1795,1800,1795,1750,1762.5,1780,1750,1695,1750,1799,1810,1800,1795,1767.5,1750,1750,1750,1750,1750,1750,1785,1800,1795,1775,1775,1775,1737.5,1700,1700,1750,1725,1750,1800,1850,1750,1797.5,1795,1785,1785,1780,1795,1750,1795,1790,1800
"Acworth","GA","Atlanta","Cobb",185,,,,,,,,,,,,,,,,,1500,1475,1475,1437.5,1487.5,1450,1400,1372.5,1400,1300,1300,1295,1350,1420,1400,1400,1400,1400,1400,1462.5,1400,1400,1400,1400,1425,1400,1400,1500,1500,1500,1495,1500,1500,1500,1489.5,1500,1500,1450,1450,1500,1550,1450,1450,1429,1450,1500,1550,1550,1495,1559.5,1549.5,1567,1567,1560,1500,1515,1550,1550,1500,1497.5,1595,1600,1600,1595,1595,1577,1600,1640,1595,1650,1635,1637.5,1595,1600,1600,1600,1610,1550,1562.5,1635,1695,1695,1695
"Douglasville","GA","Atlanta","Douglas",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407,1399,1425,1455,1525,1525,1512.5,1482,1437.5,1434,1414,1395,1419.5,1429,1450,1465.5
"Quincy","MA","Boston","Norfolk",187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2600,2550,2575,2550,2625,2750,2500,2600,2600,2600,2800
"Woodstock","GA","Atlanta","Cherokee",188,,,,,,,,,,,,,,,,,1700,1495,1500,1472.5,1450,1450,1450,1497.5,1497.5,1425,1500,1400,1500,1400,1475,1450,1475,1475,1395,1472.5,1400,1500,1400,1400,1550,1550,1500,1523,1495,1485,1475,1450,1450,1450,1440,1500,1562.5,1599,1595,1550,1569.5,1550,1599,1609,1595,1625,1650,1609,1650,1629.5,1650,1650,1650,1597.5,1647.5,1645,1612.5,1650,1650,1625,1687,1650,1712.5,1672.5,1675,1650,1629.5,1695,1680,1690,1699.5,1699,1660,1680,1750,1725,1742.5,1695,1695,1662.5,1750,1700,1805
"Ashburn","VA","Washington","Loudoun",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2737.5,2850,2649,2697.5,2750,2700,2775,2795,2750,2690,2800,2595,2500,2550,2600,2900
"Rio Rancho","NM","Albuquerque","Sandoval",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1325,1300,1350,1375,1325,1350,1437.5,1372.5,1350,1350,1350,1395,1400,1395,1395,1350,1350
"Roswell","GA","Atlanta","Fulton",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,2100,2000,2250,2389,2381.5,2300,2350,2300,2347.5,2197.5,2100,2060,2100,2300,2300,2300,2300
"Melbourne","FL","Melbourne","Brevard",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2050,1995,1997.5,1850,1975,1987.5,1917.5,1900,2000,1900,2190,2150
"Walnut Creek","CA","San Francisco","Contra Costa",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4497.5,4097.5,4195,3900,4095,4200,3800,3825,3850,3850,4000,3997.5
"Conyers","GA","Atlanta","Rockdale",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.5,1450,1500,1500,1489,1400,1450,1447.5,1462.5,1498,1500,1498,1545,1521.5,1501.5,1532.5
"Thousand Oaks","CA","Ventura","Ventura",195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3500,3500,3500,3650,3775,3600,3600,3500,3495,3487,3400,3395,3400,3500,3700
"Redmond","WA","Seattle","King",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2900,3200,3349,3495,3300,3300,3250,3200,3000,2992.5,2970,3137.5,3200,3200,3350
"Somerville","MA","Boston","Middlesex",197,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2875,2875,3000,2887.5,2800,2700,2750,2700,2700,2700,2900,3000,3000,3000,3000,3000,3000,2975,2800,2800,2800,2825,3000,3200,3150,3250,3300,3200,3200,3100,2950,3000,3000,3000,3200,3250,3300,3400,3400,3200,3200,3200,3200,3137.5,3162.5,3100,3400,3500,3600,3675,3600,3600,3400,3200,3100,3150,3200,3500,3695,3750,3700,3750,3685,3600,3500,3580,3580,3485,3500,3675,3974.5,4000
"Oviedo","FL","Orlando","Seminole",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1925,1900,1995,2100,2100,2015,1950,1912.5,1881,1924,1897.5,1972.5,2042.5,1995,1982.5
"Kendall","FL","Miami-Fort Lauderdale","Miami-Dade",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2675,2725,2850,2875,3060,3100,3200,3250,3000,3000,3000,2950,2850,2800
"Lake Forest","CA","Los Angeles-Long Beach-Anaheim","Orange",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3475,3550,3500,3400,3600,3650,3700,3600,3650,3872.5,3950
"San Ramon","CA","San Francisco","Contra Costa",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322.5,3500,3400,3500,4000,4025,3700,3675,3745,3600,3495,3500,3597.5,3695,3937.5,3975,3800,4150,3972.5,3800,3595,3850,3850,3897.5,3800,3925,3950,4000,4050,4295,4200,4100,4100,3985,3850,3900,3995,4020,4000,4000
"Stafford","VA","Washington","Stafford",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2100,2050,2200,2200,2150,2195,2125,2197.5,2200,2200,2190,2150,2150,2200,2250
"Canton","GA","Atlanta","Cherokee",203,,,,,,,,,,,,,,,,,1500,1500,1575,1600,1500,1500,1450,1450,1462.5,1475,1450,1500,1500,1497.5,1550,1450,1450,1490,1400,1400,1425,1425,1450,1412.5,1475,1475,1475,1475,1470,1425,1400,1395,1404.5,1450,1400,1450,1400,1425,1450,1450,1475,1495,1495,1490,1492.5,1475,1500,1500,1500,1534.5,1575,1525,1500,1499,1495,1488.5,1487,1500,1562.5,1550,1500,1550,1575,1500,1572.5,1500,1500,1512.5,1529.5,1590,1580,1610,1615,1602,1600,1595,1597.5,1595,1637.5,1653.5,1640,1607,1670
"Mount Pleasant","SC","Charleston","Charleston",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822.5,2800,2850,2900,2900,2900,2862.5,2800,2695,2700,2650,2650,2750,2725,2900,2912.5
"Brandon","FL","Tampa","Hillsborough",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,1669,1649.5,1649.5,1630,1650,1610,1595,1595,1595,1662.5,1697.5,1675,1695,1700
"Pleasanton","CA","San Francisco","Alameda",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3972.5,3900,3800,3800,3650,3650,3800,3850,3795,3797.5,3800,3850
"Smyrna","GA","Atlanta","Cobb",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2150,2175,2000,2175,2000,2000,2000,1975,2000,2197.5,2200
"Kirkland","WA","Seattle","King",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,3000,3300,3200,3200,2995,2977.5,3000,2837.5,2797.5,2800,2800,2995,3000,3200
"Redondo Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,4700,4495,4900,4950,4850,4650,4750,4900,4500,4500,4950,4972.5,4875,4822.5
"Mooresville","NC","Charlotte","Iredell",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1725,1795,1789,1750,1795,1795,1745,1650,1650,1675,1675,1685,1600,1625
"Tomball","TX","Houston","Harris",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1775,1800,1862.5,1800,1850,1750,1800,1800,1775,1800,1750,1800,1725,1762.5,1875,1950,1895,1817.5,1850,1895,1950,1800,1800,1800,1900,2000,1995,1950,1900,2000,1696,1945,1734.5,1750,1700,1700,1750,1800,1895,1995,2000,1895,1872.5,1900,1850,1897.5,1920,1950,2000,2000
"The Woodlands","TX","Houston","Montgomery",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375,2257,2319.5,2350,2350,2400,2450,2375,2500,2600,2600,2600,2499.5,2400,2500
"Weston","FL","Miami-Fort Lauderdale","Broward",213,,,,,,,,,,,,2600,2600,2625,2700,2800,2800,2800,2750,2700,2700,2700,2612.5,2700,2600,2500,2650,2750,2700,2775,2700,2650,2775,2700,2700,2550,2575,2800,2612.5,2750,2750,2800,2900,2995,2950,2800,2850,2800,2800,2750,2750,2800,2850,3000,2900,2900,2850,3000,3000,3075,3100,3100,3150,3150,3000,3100,3200,3100,3100,3150,3195,3200,3025,2899.5,2995,3100,2900,3099.5,3050,3025,3100,2999,2900,2875,2999,3000,3025,3100,3050,3100,3000,3000,3100,3150,3150,3150,3050,3050,3175
"Chino Hills","CA","Riverside","San Bernardino",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2700,2600,2695,2700,2650,2600,2795,2800,2800,2800,2825,2795,2750,2700,2695,2700,2775,2750
"Manhattan","KS","Manhattan","Riley",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1400,1412.5,1440,1400,1345,1325,1350,1280,1250,1200,1200,1300,1400,1400,1440,1380,1380
"West Bloomfield","MI","Detroit","Oakland",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2494.5,2499.5,2500
"Snellville","GA","Atlanta","Gwinnett",217,,,,,,,,,,,,,,,,,1300,1225,1195,1200,1300,1300,1200,1200,1300,1300,1300,1250,1250,1200,1250,1200,1200,1250,1200,1200,1250,1250,1250,1250,1250,1250,1295,1300,1315,1275,1275,1250,1250,1250,1250,1295,1300,1325,1300,1300,1300,1300,1357.5,1347.5,1350,1375,1395,1400,1399,1400,1400,1350,1350,1325,1350,1350,1382.5,1395,1415,1402.5,1470,1487.5,1439.5,1400,1438.5,1475,1399,1400,1459,1495,1499.5,1499,1557,1514.5,1499.5,1500,1497.5,1500,1500,1545,1525,1524.5,1550
"Laguna Niguel","CA","Los Angeles-Long Beach-Anaheim","Orange",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4150,4150,4300,4300,4400,4300,4400,4200,3974.5,3950,4000,4345,4447.5,4100,4275
"Yorba Linda","CA","Los Angeles-Long Beach-Anaheim","Orange",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3500,3500,3800,3900,3600,3580,3350,3475,3625,3500,3500,3500,3500,3600
"Jupiter","FL","Miami-Fort Lauderdale","Palm Beach",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650,3800,3750,3980,3800,3800,3675,4100,3750,3750,4000,3950,4100,3900,3700,3700
"Greenwich","CT","Stamford","Fairfield",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6850,7500,6800,6700,6700,6500,6300,5950,5950,5950,5950,5850,6500,6500,6800,6800,6500,6500,6500,6000,6450,6000,6500,6800,6800,6500,6450,6500,6800,5900,5450,5000,5200,5892.5,6500,6500
"Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,7500,6600,6000,6000,6000,6900,6650,7800,7495,7675,7800,7500,6800,7500,7500,7272.5,6975,7300
"Ewa Beach","HI","Urban Honolulu","Honolulu",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3287.5,3400,3300,3275,3300,3125,3175,3000,3000,3000,3200,2925,3200,3200
"Kissimmee","FL","Orlando","Osceola",224,,,,,,,,,,,,,1275,1297.5,1266,1200,1275,1250,1250,1295,1250,1250,1250,1250,1200,1200,1285,1300,1350,1350,1400,1397.5,1397.5,1372.5,1350,1350,1400,1450,1595,1492.5,1450,1450,1450,1500,1495,1475,1500,1450,1400,1400,1400,1550,1599,1512.5,1350,1395,1400,1372.5,1352.5,1355,1385,1450,1400,1425,1450,1450,1450,1450,1450,1495,1455,1450,1450,1500,1500,1495,1500,1500,1500,1500,1500,1500,1497.5,1500,1500,1595,1595,1599,1550,1575,1550,1599,1525,1595,1600,1639.5,1625,1632.5,1656
"San Clemente","CA","Los Angeles-Long Beach-Anaheim","Orange",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4200,4000,4050,4350,4000,4099,4300,4300,4550,4550,4475,4400,4225,4300,4475
"Brentwood","CA","San Francisco","Contra Costa",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2400,2495,2500,2495,2422.5,2400,2437.5,2377.5,2447.5,2400,2400,2550,2695,2600,2600,2600,2600,2600,2525,2500,2547.5,2525,2600,2750
"Mansfield","TX","Dallas-Fort Worth","Tarrant",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2095,2095,2000,1972.5,1900,1950,1950,1950,1950,1997.5,2100
"Lake Elsinore","CA","Riverside","Riverside",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1850,1850,1900,2000,2000,1950,1912.5,1995,2000,2035,2000,2000,1997.5,2000,2100,2125,2100,2100
"Medford","MA","Boston","Middlesex",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2675,2800,2700,2800,2800,2600,2600,2600,2600,2600,2500,2400,2600,2300,2600,2700,2800,2800,2800,2800,2750,2700,2700,2500,2500,2725,2700,2800,2875,3000,2850,2800,2800,2800,2800,2700,3000,3000,2900,2975,3100,3200,3000,2800,2600,2800,2575,2700,2800,3000,2950,3000,3100,3200,3200,3000,3000,3200,3300,3200,3300,3400,3400,3400
"Eastvale","CA","Riverside","Riverside",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,2500,2500,2500,2550,2550,2600,2550,2550,2580,2600,2580,2550,2500,2500,2500,2550,2600,2600
"Missouri City","TX","Houston","Fort Bend",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,1950,1900,1850,1900,1850,1875,1875,1895,1897.5,1892.5,1850,1850,1825,1850,1895
"Valrico","FL","Tampa","Hillsborough",232,,,,,,,,,,,,,,1672.5,1595,1550,1550,1695,1600,1600,1600,1600,1600,1595,1570,1600,1600,1600,1650,1600,1500,1500,1525,1500,1600,1670,1700,1772.5,1797.5,1750,1750,1750,1700,1685,1685,1700,1700,1750,1700,1700,1695,1750,1700,1700,1750,1775,1700,1700,1675,1650,1650,1650,1675,1742.5,1757.5,1750,1700,1750,1695,1700,1700,1800,1800,1795,1795,1825,1745,1750,1700,1747,1745,1722.5,1772.5,1785,1795,1797.5,1865,1935,1969.5,1870,1825,1800,1800,1775,1755,1747.5,1825,1860,1850
"Atascocita","TX","Houston","Harris",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785,1637.5,1620,1600,1600,1600,1700,1750,1597.5,1595,1600,1600,1650,1729,1750,1750,1700,1699.5,1700,1699.5,1775,1747.5,1750,1759,1750,1750,1799.5,1995,1764.5,1737,1700,1729,1725,1749.5,1789.5,1650,1704.5,1727,1695,1725,1775,1797.5,1775,1795,1750,1750,1750,1745,1780,1750,1800,1940
"The Hammocks","FL","Miami-Fort Lauderdale","Miami-Dade",234,,,,,,,,,,,,,,,,,2200,2025,2100,2200,2200,2200,2150,2200,2200,2200,2175,2175,2100,2175,2200,2200,2200,2200,2200,2200,2200,2300,2300,2250,2300,2300,2305,2300,2300,2299,2200,2268,2200,2200,2200,2200,2200,2200,2295,2300,2300,2285,2300,2300,2250,2250,2325,2300,2300,2300,2200,2300,2400,2400,2350,2375,2375,2350,2300,2450,2325,2500,2300,2450,2350,2285,2200,2225,2300,2337,2400,2450,2397.5,2472.5,2500,2450,2400,2400,2425,2500,2500,2450,2489.5
"Kailua","HI","Urban Honolulu","Honolulu",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499.5,3595,3495,3700,3900,3650,3750,3800,3500,3350,3600,3600,3800,3800,3800
"Castle Rock","CO","Denver","Douglas",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2500,2500,2597.5,2500,2495,2472.5,2395,2447.5,2497.5,2497.5,2495,2625,2800,2595,2595
"Spring","TX","Houston","Harris",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1400,1387.5,1400,1450,1500,1475,1475,1550,1495,1500,1550,1525,1479,1489.5,1450,1475,1450,1475,1550,1600,1575,1585,1595,1575,1600,1625,1625,1637.5,1600,1595,1625,1650,1625,1650,1625,1625,1595,1599,1650,1612.5,1600,1612.5,1695,1695,1650,1650,1675,1650,1597.5,1690,1662.5,1647.5,1600,1600,1595,1600,1604,1650,1625,1650,1650,1675,1700,1675,1715,1675,1690
